Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Prediction,Result
112727,0.9700777779137266,0.4873598031903837,-1.660482667693824,-0.2026844018371108,-1.3385296707761687,-0.8863194903703285,0.1746943021995275,-0.5571944429387224,-0.0618299227676808,1.5884898486119396,-0.9421538551896016,-0.648701967792165,1.421955007130445,2.1793453990456637,0.3564140440253122,-0.959516651069898,0.1473953076883207,-1.1174200774007854,1.1682709194506562,-0.4693757875065995,-0.6482029817697238,-0.859911195741209,1.9043850803301512,0.0455133628479014,0.3512132816188533,-0.495329898107968,-1.51915632837467,0.5561864877327503,3439.27,0,Genuine
126324,0.7207730491405775,0.5553793476332188,1.8196393520611904,-0.7397168175025604,0.8632189790174234,0.6894336200219225,0.176560999854937,-0.3212636692600758,1.1503268225783398,0.1791963876881116,0.1930326288324474,-0.5728404795997556,-1.9217694764954203,-0.0131004047318539,0.3920432512326925,2.208347786479555,0.6224497393785089,-1.4579670921873564,-0.4983482832672161,1.9859847097641263,-0.390165807029834,1.1776046776172728,2.487920407234893,0.1144837102634166,0.3494115905395651,0.6131978414829093,-0.3512794133555023,-0.894802727403213,2576.06,0,Genuine
16023,-0.3521247203036739,-0.1044813463768665,1.206551936236775,0.865952683916645,-2.015183664357737,0.3145789837867244,1.0425312731269996,-1.279046251076621,0.112185759091425,0.2804644869391698,-0.7015096733891704,1.3063925081368797,1.2487063626978616,1.096433128404843,1.058184701858798,-1.3594321973501946,0.7066414570967215,0.2325800712937796,0.5757017249448352,-0.0602632805838605,0.4710029757080237,0.971149057566674,-1.0679672786169268,0.0033735478306619,0.1794780545409283,2.007770021090051,0.4822593487179261,0.6456526055615731,3742.88,0,Genuine
41090,-0.4253212341618447,2.3555802585682057,2.750107199580755,-0.2825760987864578,-0.6553775160676849,-0.6593798316399324,-0.450354457207496,1.1298505923307949,-0.0424267056178936,-0.652614057384967,-0.9055791174799858,0.546636348354079,1.307460119141372,0.5661613562018004,0.529798933229799,0.3297734177004293,-0.5057712217326056,-0.7598848302718139,0.5839183658995598,-0.5102196738717701,-1.5280602047457243,0.0126970961721136,-1.9030144040350965,1.2798169688077523,-1.2198799621115963,0.1416527797420712,0.2581511100900535,-0.6678758512965618,149.42,0,Genuine
67221,-0.0517589847053008,-0.83774798159376,1.3383637314463854,-0.1717175665962207,0.4184638591137938,0.4331903378563385,-0.2440360285016424,-0.7114607938582533,-0.4792033741962163,-0.8470711062287228,-0.0155338480354188,-1.4860576868096962,-0.5043736219613609,-0.5744979483692321,-0.2880775442285868,-0.957209614604192,0.1567567454577295,0.7141059323458164,-1.8531126977871388,1.8791352314314027,0.1539009774287951,0.3396936897262657,-1.200657827910165,0.507863307211945,0.2477533991664452,-0.8621096398460149,-0.4319827238927358,0.4798311259694724,1281.85,1,Fraud
64820,1.840943069937208,0.610809833754775,-1.1296502296004816,-0.1719716062926747,-1.1226314450393453,-0.5143100941300021,1.125321305966439,0.6485776726027095,1.0522559337439636,0.0217255817542048,-1.622092978170468,0.3671887801169519,-0.6948848069883763,0.1823590177469109,-1.071072206871459,0.5780026254797304,0.8486665469680078,-0.615371342561202,0.7134481509147299,-0.3677165293812114,0.7807845711569611,0.517384012910674,-0.0618596400584278,-0.0147119598971991,0.2389998028282915,-1.1390686763875515,0.3069247323056057,-1.2618320295039651,3972.46,0,Genuine
769,-0.4062747293897843,-1.269689987073107,0.668649860160592,-0.4016077106571293,0.6141292794504429,-1.10449536010853,-2.1250949013876346,0.053887421891022,-1.2807878166672102,0.6523560251466851,-0.0825372256101164,0.1076150797463,-0.1179706764967024,0.3727240272558965,0.3466228924755964,1.9996404718082497,0.1329247017088986,-0.8874727777887323,-1.706879909300111,1.0711551721116688,0.0484015957002747,0.3650156111877453,1.1251708498788988,-0.5986661806778296,-0.2993556738167425,-0.5824530674659023,1.245879941640528,0.0874980874648113,4693.56,0,Genuine
59735,0.260528987074016,-1.0734676777394525,-0.9180087622218044,-0.1545389942298694,-0.8691939785516023,-1.2056672543521232,0.3174529469170262,0.9384770550860424,-0.8019696017829179,1.1957681518593972,0.6572537780129899,-0.4204077315907434,-0.716171702601122,-1.3042673743790596,0.3744206515170237,0.7755542170900663,-0.7174929913049046,-2.266652237186493,-0.8338406703834248,-0.4926715835690969,0.0752131699300302,0.2411561001620305,-0.4814622919434884,-1.2604935826712849,1.8514663842542185,0.2293805244945583,0.1409826645426048,2.2297985095418125,4380.56,1,Fraud
64925,-2.2448029077073093,-0.607345598765455,1.5780375070530983,1.9262075627325776,-1.226070592816307,0.2700586209629788,-0.3342287786319356,-0.2379203284430454,-1.3382113817853876,-0.5459891430670105,1.2706107907355413,-0.3676811234592795,0.3447765704528286,0.2879755419142188,0.6314160222965056,-0.1160460469146617,0.2801210401294483,1.2475465403144703,0.6673662088653133,-1.2740516282886714,-0.302502388701238,-0.8404710801179233,0.5782778038374914,1.652453146430128,-1.6619046070584462,0.7125886564968323,-1.3648102216916929,-0.9050342670261512,3582.75,0,Genuine
5311,0.6758087300440805,1.629323336618026,-1.1011402879775722,-1.047822054127692,1.2864820646444746,-0.3827309299284444,0.712759778953743,-0.9249864386579704,0.2006851750501655,-1.2527338487703794,1.0885682139941424,-0.8650524300840867,0.4750122503518324,1.1409445323532863,-0.2894338465211051,0.9286055180655672,-0.3904644933249764,0.6975504488779319,0.1248368077073348,-1.2712510692697885,0.0622395548954628,1.2382319715330778,-0.7990407807454092,0.8036180462851596,-1.5112724776665665,0.2185788620138145,2.054793017604686,-0.415442976131558,828.32,1,Fraud
103355,2.2571982810931392,0.2638944304540191,-1.1491548842397976,-0.8145042107616101,0.153930193099005,1.5017040190439614,0.5126066028613423,-0.5985872041019659,1.179747606415444,0.7339849865662728,1.3533305158553264,-0.662526371557727,-1.5539095245773653,-0.6915301162068738,0.2781515603608304,-0.5904488657757595,0.5822222457802877,-1.4956974523344029,-0.3404417781091446,0.7056108530716778,-0.4411068876548648,-0.2040513974916093,-0.4871224441625847,-0.1933981389455797,0.7537091936271458,-0.7198447799316924,-0.9588459945989696,1.649700772170985,1844.23,0,Genuine
85305,-0.9336381092629248,-0.5904780685443752,-1.6098114536966868,1.3843244181542498,0.5190360780496264,-0.0429581133379568,-0.6963096443896655,-0.5844851143578045,-0.3287954175694484,-1.8181435515292108,-0.4547140262296157,0.2897234485360511,-0.9203561754710377,-0.2104215661089205,-1.5441512919128424,0.4889777427133384,1.4268992278253134,-1.997456354162767,-1.7829778577670508,-1.0639264046605097,-0.1663835016854137,-0.9905771315116751,0.1667966210743222,1.7939571807162191,-0.0871341465675143,-1.3079359894387657,-1.2180165304991364,1.236458781648089,252.01,0,Genuine
159765,3.1744421371267584,0.3744363259545732,-0.4883798212630014,-0.3748043844950717,1.0182095845526968,-0.785203293453582,-0.5073348564789819,2.064550551576234,-1.0694055347748608,-0.0392105689886059,-1.0246357515048106,-0.2775699070036919,-1.1851390290588746,-1.109603580776363,-1.0292462473037578,0.0877502028820869,0.6771568047527651,-0.5970766617245546,0.9646386205349504,-0.2100872075744944,-0.4416552446040044,0.1340969589129945,-0.0111346423571904,-0.0076272789174594,-0.8799007266439598,0.6558193799892584,-0.7254876546750444,1.7485310273735537,3199.67,0,Genuine
130608,0.1822406046566533,0.0351478814245085,-0.6894778247835713,-0.450621284074895,-2.61929894950093,0.157817638643912,-2.3019754255476816,0.0765052718392882,1.6364464837049708,0.0893046258133767,0.8153563616035391,0.5456816381903358,0.2146874896975198,-0.4827978425641864,0.9355295139114032,-1.21658246839488,-0.8236713531197015,0.9473210397030992,0.4340991885600176,-0.6495575802725632,-0.1793776721307715,0.3432130979471123,-0.0360583733175651,-0.8167466457399861,0.195016187193912,-0.5506831476461107,-0.614782446282497,-0.3692738831720856,2249.87,0,Genuine
156730,-2.572931241384344,-0.4919733691391198,-1.2616491058392654,1.0348638567734338,0.6347826399703193,-1.2942673215746063,0.7499914982618201,0.0046328147038772,0.4512830666483995,-0.3787878012339178,-0.5168933409882364,-0.7849796324438671,0.8723321094033676,-0.4052034008671678,0.1798355280721886,1.7086092934168549,0.3016870232415615,-0.5270840436613891,-0.8564618069156842,-0.8788002031888149,-0.3175866571030955,0.3953549356826439,-1.0817989960784786,1.2216615832788826,0.9593772333242286,-0.4678826678367594,0.2756288162199855,0.346906248003247,2865.49,0,Genuine
84478,-0.3855382399679112,-1.3966288557882276,1.989809104243524,-1.4201956172817511,-0.7610251844943472,-0.0841312405247025,0.2397738200646306,0.8820265407085491,0.2775241436342788,-1.5452451085095624,0.0062622802602218,0.7074946163708229,-1.073435493832732,1.5781624846935969,0.4758200979689153,1.2438222163767554,-2.579741242498673,-0.2071166164975108,-0.9615403436271208,-0.7568652775023226,-1.181193890888229,0.9727853039299208,1.2258938084775122,-1.2809907550797994,-1.6308671541669717,-1.0140102302973475,2.6099422774892407,0.4611702766809306,4896.79,0,Genuine
122537,1.3304385632690832,1.43854248451229,0.5298806963866449,0.8214544292534056,-0.6292727907739142,0.3191667764782755,1.3985123554517127,-6.985475412913281e-05,-0.1901906421730018,-0.3656110090212175,0.7468670108353808,1.314444574456159,0.8652761061763303,-0.317189869148808,-0.5983517410958271,-0.8561433060731926,-0.0996432465059461,0.9905862453140736,1.0268828861417838,0.2072670095439002,-1.5056029163585969,-0.3798083801019676,1.2183314140602424,-0.4008973625680679,0.7228721177673025,-1.5541336002782662,-0.895020144762899,-0.7769889987336995,2011.86,0,Genuine
149503,1.999317206249804,0.2098181287100419,0.4122345398567117,0.0456164293215438,0.4374410776655865,0.1956723076353054,-0.3994000361605468,1.12167631931437,0.6690141718574816,1.6425424510016178,2.021097770387185,-0.0067836399993215,-0.9247995055909158,-0.5303212520069929,-0.7254527666890919,1.025667881715954,0.9401965223803266,-0.988268110822599,0.3004042583827286,-2.977921570142309,0.0792287700435458,-0.0651568960607724,1.2350842670283797,-1.200656721272348,0.3308267954348672,1.6449313616493817,1.0942876803230346,-1.1176206794016557,1534.24,0,Genuine
130523,0.7180985482516836,2.1737383734682387,1.5891644192479266,0.4648021308319773,-0.3630407734094527,1.3027999305197584,0.9143355976480256,-0.3720777607011143,0.2618555642786702,0.5917216013664158,0.5288005101180483,0.5206266102749175,0.7186219599626317,-0.0939565600950742,-0.4235512621981075,-1.1774785826744747,0.4022018141493086,-0.6821163359373542,-1.360299246520024,0.8440782524809006,0.6038796562432549,-0.8439528217701625,-0.6772243510297261,-0.7993499461368424,-0.2294855604685414,-0.658614864006275,1.9510558551086927,-1.2408659201431969,753.87,0,Genuine
2747,1.5675944208789678,0.94032162054088,0.2562577920429345,0.4460309552521257,0.5945210754565203,2.5975171258444507,-1.0699260455641393,-0.4736397504126892,-0.4812684283793808,1.161714602029519,0.2051029824506519,0.559642871901567,-0.2837314295259125,-1.707686041136845,0.2376844280371015,0.4629242594487703,0.1100693711326038,0.21958575734134,-0.7303978264109515,-1.2949384245497697,1.5542448464284544,0.2337184038783815,0.1193902157378492,0.199830095880847,0.245603886319095,-1.9643709443707629,-0.4237640081290545,-0.5014983900620853,718.91,1,Fraud
123855,-1.1777855414923533,0.5513197247610424,-0.7486802015051396,-0.6279825864826378,-0.0408429675160818,0.6713973713412849,-2.704789797858965,-0.980273496014828,-0.3138026268128607,-1.2172018271822571,-1.1211108839903678,-0.5020980236086614,-0.4417007057309442,-2.358713848355779,0.6859174556427218,0.0475179650941773,2.1298134941106253,-0.2801919674382956,1.957291257365624,-1.1674174358282303,1.0975676076271672,-0.8586496290067306,-0.5248748164588656,0.3371907049911727,0.2624750147416206,0.1629326783517383,-0.0996441100207934,-1.277842148226774,2593.35,0,Genuine
65725,-0.6802615871939081,-0.435204328616967,-1.7002097425176568,1.0511837801499064,0.168209014684057,1.1787963277855196,-0.0945139403677677,1.8500473300507012,-1.019886801013034,0.2557079322773186,1.169355423558693,0.5633649678320477,1.142450537476715,-1.3821152379431123,-0.2491100548821039,1.6783948141089342,-1.704825170878332,-0.8771929472488935,1.0022377639328288,-1.4440053567500166,0.9042146849075274,-0.5899166583407937,-0.9747167065958056,-1.1021923138574257,0.5498588715425264,-0.1482624703005498,0.305423416362696,-0.6769049788159335,3746.39,1,Fraud
129981,-1.6794592820017904,-1.0953455638569167,-0.8050573923434037,-0.5501377114780691,-0.4902215920152893,2.54346265965724,-0.5666817550530255,-0.0698248237656046,-1.1445651875274974,0.0883403516995631,0.4086428607881063,-2.268434433028656,1.7876907310580887,0.3241029515931523,-1.6595824301478297,0.3319005000617389,-1.480800592093834,0.707249477329009,0.0005712752251365,0.2691704611422479,0.2292201216252284,0.983451390288347,0.2849630802459905,1.809160162066269,-0.9850872466414864,-1.8727668414256493,-0.4564319536135384,-1.0058312742901665,2822.75,1,Fraud
84654,-0.6050630759919033,-0.2177309844884472,1.5054156005084625,0.4088490189987416,-1.0649332891581382,-1.0062258478164758,-1.0508214257847202,-1.1740424596214951,-0.2966521950968329,0.1077054513031239,-0.3471419701644297,-2.666566542171993,-1.941749441565175,-0.0026769058100083,0.401037605850973,-1.5451601954516447,0.4820933241966013,0.5178374429850578,0.0223709184396056,1.4639007476224009,0.1192358215766186,0.1364798237881422,-2.122338423120204,-2.0891374218256398,1.0874731807180829,1.1408144108944325,-1.8162287732243296,0.512194924926752,4366.59,1,Fraud
166845,0.7619189864356664,-1.1242925942058308,-1.25533611568616,1.2377244855291365,-0.740317570747505,0.1306274087750084,0.8981053934866166,0.196827221979218,1.154214892291474,0.5558459327454801,-0.4504183541394284,-0.3294782639876161,0.5994356797744166,0.8691051213945836,0.2670521551212874,1.0192674781225275,0.8980923901146406,0.8321773907184117,-2.1753809095759307,-0.1356413318151586,-0.7891622212113611,1.4245659406703168,0.8468401525907611,0.1295708793288304,0.9923221666705409,0.662319591243876,1.3522610604561256,0.3950036708745124,1580.05,0,Genuine
119346,0.2126557623830192,0.6501903807307544,0.3531272379978767,1.3789016998464694,-0.1028241304799444,-0.4779965320866585,1.2082466735435573,-0.6500538770634406,-1.0341632121613418,0.1473225009565805,-0.4068626209400097,0.6334658090503938,0.1773342421682942,-1.5203710323543804,0.4791729782230888,-0.4405808388689817,0.938848796276507,-0.1533022007712519,1.3066244470197583,0.4368853246354206,-0.9022443895664752,1.1767175282625644,-1.162697803035628,0.1551517259821009,1.0217669889897585,0.8425106885723029,0.1581315110041179,-0.571421010651419,2975.64,1,Fraud
67435,0.8678490366631822,1.6326524976971304,1.0339251430855578,-0.2671263359406924,1.8372383927745388,0.8426577102610722,0.1054212793658609,-0.389601231453931,0.8363700292574102,-1.1894590734994237,0.0439652027782434,-0.0850533302515499,0.6578825075003573,-0.2040631960792609,0.8564981222497622,-0.4877332413164104,-0.5727760123636447,-1.76088733107507,-0.4514187437856448,0.5388445628176747,0.1905105901238195,0.2157438556305125,-0.3130144953956795,0.2634825106269602,-1.725178686414015,0.2678064262543982,-0.5643069341645376,-0.3416631405582355,3306.55,1,Fraud
56886,-0.9365140174967368,-0.2609122661171302,0.2853448404432517,0.4631352742410105,1.4719063991135422,0.2716189194766208,-0.1825190696181653,0.3107534317277182,-0.7989348536567993,0.6132540489853971,-1.4590070064701377,0.745873628978934,-1.438514264363784,-1.5918220522307345,0.7775584905992924,0.0291981501999307,-0.8441222636867114,0.010754658623274,-0.8086681469855184,0.7411970092722532,-0.8349933635098935,0.3537110435839016,-2.2691236022078165,0.879329026548271,1.144370540695276,-1.3034782783942418,-0.0436591278174706,0.595517583147117,1404.17,0,Genuine
66803,-0.8755250268118666,0.944490972391197,0.3989833287905833,-0.3594887902036195,-0.6532959778593946,-0.8184323199039338,0.0627083739025223,1.5209852402541009,-1.786603072697699,0.8408842797305155,1.2180228047196435,-1.2017356491486368,-1.084320655363474,0.2673205093781384,1.3608142278061757,-0.5746848072056281,-0.991405846592298,-1.1717975357093626,0.7499728466704664,-1.00357321532389,-0.0905819701345141,-0.2384957581928918,1.8077576101199984,-3.049497625921473,-0.3688032216258368,-0.062236842359391,-0.3157994242511222,-0.35491865823686,1982.12,0,Genuine
31551,0.2046102095249128,-0.6892290702168566,0.6556039128734262,2.503796227268774,0.0602576773324752,0.0109478163470444,-0.6529262439013277,0.1015853581730408,0.546599758589076,1.3194789706264387,1.0346733973054554,0.8828393999793924,-0.6714297250646478,-1.3778984665331833,0.0284177300478772,1.7948155266917802,0.3222536986162267,-2.026924345742541,-0.6299536416939636,1.5934567195599452,-2.497765102055681,1.0439074078642916,0.6582243813430042,-0.7740504300238061,0.5307587546245011,-0.4808138559053019,0.5924737030135748,-0.5953958728604741,2955.11,1,Fraud
116216,-0.6026478053053154,-0.3024668382073511,0.3792808718226494,0.7801260058738185,-0.2877229739460477,1.0469227396558851,0.5625959484284024,-0.7110367704551509,1.6287680875747823,1.3636528439175986,-0.1674883515404583,1.628812614414223,0.2130657687013274,-0.2433682969575407,-0.4319277191598297,0.8051876288889297,-0.9832074087704852,-0.27471354032255,-1.822965926659624,-0.3339621252538718,0.4671389524197054,0.3631244541050143,0.0858717674908289,0.1512678651030431,-1.9817227186956916,-0.6501206000639042,-0.8991690931014306,-1.3292037020480976,105.63,0,Genuine
11394,1.3018491681600952,-0.814963984565443,1.609074172473282,0.0840584358369356,0.1302666188690241,-1.3037246310250663,-1.539371986161439,-0.5049148422942278,-0.8557350802680281,0.4764330668573905,-0.4046494828701588,-0.6964105149058804,-0.7326537504674254,0.2063968896770385,1.040840840772161,-1.1438752154986225,1.114619031735711,0.1017627479159868,0.4098094454044212,0.2810598408611379,-1.0347443920404449,0.9095609332377824,-0.6881309431931223,1.703076786626447,-0.6831802817029415,1.6363879644713724,-0.3775201006506483,1.3053946137119752,4433.17,1,Fraud
69092,-0.6274188843774771,-2.1331330350705104,-1.0402917282276103,0.3125621734577425,0.258912747542776,-0.7973445556389791,-1.073078128430193,0.6564471869104684,-1.56987090890016,-1.1428371080972366,-0.0231777047848608,0.7709987615043311,-0.3230228891937344,-0.3911991834012795,0.9083560553422216,-0.7275519111522949,-0.0218829650850631,1.5982776677491126,-1.51546226556547,-0.1499748962481602,-1.427779292609576,-0.6468645237195753,-1.0657267353078148,-0.5818202488370199,0.8403828472956737,-0.991271853854199,0.144469590393275,-1.62103774923192,556.21,0,Genuine
3890,-0.4953892429312468,-0.0365333499186106,0.2404248768387858,0.4071054154460675,0.5275150157556011,-0.9472750850418088,-0.791261151306802,-1.9583409157869407,0.4549147510800221,-1.5293838342145964,0.1465618255865395,0.0228183138301126,0.8305279225496077,-2.2619503047535257,-0.2328516936411859,-1.3096175918540411,-0.7037260562592106,-1.2056045575557068,-0.0587948395552593,-0.4454776048757492,0.7224580257342339,-1.3610733999761409,-0.200309305857909,-0.1924031385756751,0.5259949849091217,-0.4631482704809185,-1.9675645769732952,-0.3155166830848367,238.74,1,Fraud
41606,0.4188394138684869,0.1284517375977526,-1.818240433997148,0.4367435407834821,-2.9011387818174086,0.3263965554869101,0.5413554309815292,-1.042682276296092,-0.9231741954719952,-0.2270936064400398,-0.3000966960854178,0.4418405449358343,2.048813619098334,1.662332744854668,1.1058858238773883,0.9677266858348188,-0.6996565501584512,0.6770530045844702,0.3176088717461632,0.939568287694662,0.9630748550562012,0.5022545958786996,0.3022109642452388,0.7254582980939087,-1.07995792717313,0.0377425289502026,-0.2459093111016333,-0.8853257376809944,1075.96,0,Genuine
87313,-0.3892881917274929,1.0658609987616374,-2.073746187186537,-0.239998217646557,0.36649866588694,1.24051607961496,-0.3024898570432435,0.2126460761973402,0.5366465784709282,0.9194709745270124,0.9990850599828964,1.6268115667010894,0.7592002593531865,-0.4973758730428668,0.0745284733110935,-0.0668914780576173,-1.5319069581899638,-1.5989173606119742,-0.2778401646226757,0.6351107733011536,-0.0844692787573603,0.7027931085810876,-0.2298431817684394,-1.2095642180949284,0.680186664892842,0.3938658563285947,-0.687513656119767,0.1454563213968033,2512.09,0,Genuine
141699,-1.2349443935374134,0.7954382526692877,-0.0816710308519837,-0.3943272992351749,-0.398921029216647,-2.0097344653060114,1.3603903947030729,-1.7066695773747482,1.1514795942038418,0.8550350681975698,-1.424108171008566,0.3273032731755846,0.8593952043388785,-1.6095072974234057,1.276323016989261,-0.9766370227959652,-0.7941744284492098,1.270111673986127,-0.273367194775932,-2.18617236415652,-0.7171174447842135,0.0751895781807868,0.5309197610429652,0.0224455735884055,-0.8161447188512894,1.6922906463639662,0.6084484511066175,-0.447361119367097,1644.16,0,Genuine
8792,-1.0993558248320887,0.8089528990389954,0.5433795689447568,-0.1518533617264932,-0.7049379142316038,0.0943985634785834,0.8033097563785089,-0.3125178791348638,0.3306174956029355,0.2739992622631791,-0.7119361699347364,0.7644421209970171,-0.1818510445200329,0.7611960007958736,1.7292151432762155,1.5718213057772534,-0.5527867751075789,-0.7006458301779478,1.5509236558071562,0.4191574568959192,0.7182806461976768,0.5786163977379409,1.8557294806893303,-0.1051347875156706,-0.2660780905197461,-0.1635148358681512,0.2470125589910294,0.0837765494018863,2201.29,0,Genuine
154969,0.5377659584069555,-0.974036223117877,1.6306677772375646,-1.1396917050472075,0.7942566781620701,-0.9242207172751844,-0.8010931755623457,-0.4782650356575161,0.809768308345471,-0.036559238791218,0.7752419918640591,-1.263044641179683,-0.8906034022714222,0.7985697342715286,2.641071749694857,0.5048787222674764,0.408080377909533,-0.3348312371757578,1.5652986335697416,2.0976246163764856,-0.7690034197889674,-0.851999920855544,-1.0731532802979988,-0.6092229973688293,-1.1701267873655148,0.2909153063750557,1.2684320725016451,-0.8406463040790128,422.27,0,Genuine
68148,-1.3587115145620603,0.459497306070692,2.419791733010463,0.7182744069744601,1.4668244164047686,1.0054027748299843,0.6334657903986202,0.8774485220756677,0.8166121536347003,1.90373522419968,0.3242765424788702,0.7336407859527816,-0.325957992728511,-0.3021809007005816,0.0622373923903092,0.18552577363828,-0.0991994696565443,-0.3220191498630588,-0.917540449736474,0.1857355786451977,-0.157637771845462,0.9392980033564944,0.2364860589600156,0.5030407405795135,0.3433497852424279,-1.2042919199255455,-2.014943856820227,-0.4536088599951046,1166.29,0,Genuine
